Team-Year,Seed,Off Eff,Avg Scoring Margin,Eff FG%,Off Reb%,FT%,Def Reb%,Block%,Steal Per Poss,Assist TO ratio,Fouls per poss,Def Eff,Opp Eff FG %,Win %,KenPom Rank,Avg Height,Avg Experience,TO %,Adj Efficiency Margin
Cal Poly-2014,16,0.982993,-4.37037,0.458276,0.288757,0.682573,0.699599,0.0543964,0.0912906,1.23108,0.306265,1.05249,0.500745,0.2963,N/A,N/A,N/A,0.147832,N/A
TX Southern-2014,16,1.05589,0.862069,0.51359,0.311364,0.708549,0.716289,0.0536723,0.0661149,1.05291,0.228485,1.04374,0.507627,0.5172,N/A,N/A,N/A,0.183761,N/A
Florida-2014,1,1.10001,13.0323,0.526172,0.352298,0.725852,0.72268,0.0962319,0.108214,1.19429,0.246212,0.899468,0.449565,0.9355,N/A,N/A,N/A,0.173738,N/A
Colorado-2014,8,1.11111,3.64516,0.538567,0.340469,0.726115,0.756027,0.0622172,0.0902538,1.2952,0.242528,0.988163,0.494061,0.6774,N/A,N/A,N/A,0.139486,N/A
Pittsburgh-2014,9,1.11185,10.0968,0.508688,0.368954,0.721354,0.727655,0.0588965,0.106149,1.4939,0.263645,0.957318,0.470862,0.7419,N/A,N/A,N/A,0.161939,N/A
VCU-2014,5,1.02445,10.0323,0.478663,0.331023,0.676512,0.715886,0.0778443,0.156531,1.04897,0.266278,0.888466,0.47515,0.7742,N/A,N/A,N/A,0.169648,N/A
Ste F Austin-2014,12,1.13191,12.7931,0.522713,0.37,0.710843,0.73067,0.0682671,0.104539,1.47812,0.314133,0.940855,0.503751,0.931,N/A,N/A,N/A,0.164791,N/A
UCLA-2014,4,1.12725,10.5806,0.540075,0.284823,0.750704,0.733072,0.0515873,0.1322,1.64923,0.246211,0.981739,0.501134,0.7419,N/A,N/A,N/A,0.144178,N/A
Tulsa-2014,13,1.02237,5.06667,0.490566,0.284232,0.68509,0.736677,0.073065,0.0972579,1.13181,0.302011,0.951639,0.465015,0.6,N/A,N/A,N/A,0.162407,N/A
Ohio State-2014,6,1.04756,10.9032,0.506356,0.274059,0.694134,0.724667,0.076506,0.113446,1.08798,0.243788,0.884394,0.44759,0.7419,N/A,N/A,N/A,0.164617,N/A
Dayton-2014,11,1.07993,5.80645,0.52076,0.334409,0.688826,0.728649,0.053616,0.086661,1.06878,0.297123,0.994221,0.496259,0.7097,N/A,N/A,N/A,0.179988,N/A
Syracuse-2014,3,1.09548,9.03226,0.486233,0.381152,0.699237,0.697105,0.0990164,0.13034,1.33692,0.253957,0.950657,0.481639,0.871,N/A,N/A,N/A,0.144305,N/A
W Michigan-2014,14,1.03379,3.48276,0.522603,0.295285,0.714844,0.705945,0.0609756,0.0841979,0.775656,0.264053,0.983472,0.474085,0.6897,N/A,N/A,N/A,0.208751,N/A
New Mexico-2014,7,1.09396,8.26667,0.512379,0.31312,0.725437,0.736538,0.0889015,0.0733873,1.49196,0.246581,0.972627,0.45017,0.8,N/A,N/A,N/A,0.152156,N/A
Stanford-2014,10,1.06376,5.13333,0.514217,0.285559,0.695535,0.741834,0.0781528,0.0735122,1.0744,0.262818,0.989772,0.479278,0.6333,N/A,N/A,N/A,0.161439,N/A
Kansas-2014,2,1.12925,9.87097,0.547925,0.364955,0.706444,0.727103,0.103588,0.0907401,1.25722,0.301194,0.955859,0.44994,0.7419,N/A,N/A,N/A,0.181005,N/A
E Kentucky-2014,15,1.12545,5.45161,0.56981,0.205036,0.753501,0.68481,0.0364372,0.116345,1.3024,0.305875,1.04617,0.554993,0.7097,N/A,N/A,N/A,0.156691,N/A
Virginia-2014,1,1.10652,10.871,0.509688,0.327626,0.725067,0.775186,0.0775641,0.0882666,1.37,0.257108,0.881659,0.439103,0.8065,N/A,N/A,N/A,0.136495,N/A
Coastal Car-2014,16,0.989109,1.5,0.479118,0.321897,0.692537,0.728088,0.0492958,0.0869443,0.704492,0.279531,0.968074,0.471831,0.6,N/A,N/A,N/A,0.197728,N/A
Memphis-2014,8,1.06202,7.53333,0.527324,0.347639,0.658501,0.689042,0.0815187,0.117648,1.2928,0.248975,0.958966,0.476829,0.7333,N/A,N/A,N/A,0.183768,N/A
Geo Wshgtn-2014,9,1.05768,7.33333,0.515161,0.341853,0.656371,0.708171,0.0738802,0.100071,1.09896,0.259513,0.952347,0.466841,0.7667,N/A,N/A,N/A,0.183862,N/A
Cincinnati-2014,5,1.05468,11.0323,0.480347,0.383023,0.715959,0.709957,0.105787,0.12111,1.15407,0.266735,0.886993,0.44524,0.8387,N/A,N/A,N/A,0.168671,N/A
Harvard-2014,12,1.08884,12.1379,0.522906,0.312802,0.726776,0.747664,0.0955541,0.110417,1.23881,0.265309,0.908899,0.460849,0.8621,N/A,N/A,N/A,0.171249,N/A
Michigan St-2014,4,1.10348,10.4194,0.544208,0.315068,0.695507,0.756074,0.0861865,0.102269,1.47922,0.275519,0.952642,0.462515,0.7419,N/A,N/A,N/A,0.16858,N/A
Delaware-2014,13,1.09619,4.48485,0.506278,0.27643,0.706221,0.679012,0.0676259,0.0838089,1.11599,0.261017,1.03448,0.4875,0.7273,N/A,N/A,N/A,0.13301,N/A
N Carolina-2014,6,1.05993,7.64516,0.499461,0.363551,0.624088,0.711215,0.0849269,0.102545,1.30295,0.276736,0.953799,0.461755,0.7419,N/A,N/A,N/A,0.167027,N/A
Providence-2014,11,1.05786,3.45161,0.480248,0.338086,0.783032,0.720365,0.0877193,0.0826673,1.17391,0.250804,1.00789,0.490945,0.6452,N/A,N/A,N/A,0.171873,N/A
Iowa State-2014,3,1.10056,9,0.533387,0.258065,0.689209,0.733807,0.048092,0.0800084,1.78275,0.232024,0.980548,0.466022,0.7667,N/A,N/A,N/A,0.139126,N/A
NC Central-2014,14,1.06255,11.5714,0.496968,0.321853,0.72027,0.690867,0.0806794,0.118531,1.23511,0.300032,0.8911,0.439137,0.8214,N/A,N/A,N/A,0.168801,N/A
Connecticut-2014,7,1.0594,9.22581,0.511157,0.294444,0.762687,0.693438,0.106043,0.102082,1.09605,0.26532,0.924855,0.442987,0.7742,N/A,N/A,N/A,0.16653,N/A
St Josephs-2014,10,1.05944,3.9,0.540404,0.291529,0.644118,0.746098,0.0819767,0.0675085,1.13333,0.234555,1.00179,0.483721,0.7,N/A,N/A,N/A,0.184786,N/A
Villanova-2014,2,1.11744,12.3548,0.544067,0.326923,0.716475,0.743539,0.072219,0.0971488,1.32345,0.282324,0.942754,0.463308,0.9032,N/A,N/A,N/A,0.169212,N/A
WI-Milwkee-2014,15,1.00227,-0.71875,0.497345,0.256122,0.72914,0.702648,0.0435982,0.0822624,0.965909,0.259683,1.0125,0.490894,0.5938,N/A,N/A,N/A,0.195651,N/A
Arizona-2014,1,1.08783,14.8065,0.524341,0.356688,0.71147,0.769691,0.0971922,0.0941003,1.42073,0.244391,0.868735,0.427541,0.9032,N/A,N/A,N/A,0.156563,N/A
Weber State-2014,16,1.07647,3.11538,0.543444,0.266943,0.734043,0.738771,0.0710901,0.057906,1.00304,0.281423,1.02957,0.474611,0.5769,N/A,N/A,N/A,0.190511,N/A
Gonzaga-2014,8,1.11829,11.129,0.553982,0.301246,0.712798,0.733654,0.0701043,0.0982119,1.29513,0.263322,0.954601,0.447277,0.8065,N/A,N/A,N/A,0.165584,N/A
Oklahoma St-2014,9,1.11321,11.6129,0.530028,0.267465,0.723307,0.703467,0.0861111,0.103265,1.30909,0.270625,0.952974,0.458333,0.6452,N/A,N/A,N/A,0.146885,N/A
Oklahoma-2014,5,1.11321,11.6129,0.530028,0.305503,0.750322,0.715509,0.0861111,0.103265,1.30909,0.254527,0.952974,0.458333,0.7419,N/A,N/A,N/A,0.146885,N/A
N Dakota St-2014,12,1.137,6.38462,0.548657,0.29703,0.753002,0.753947,0.0851852,0.0956247,1.14232,0.279877,1.04021,0.504815,0.7692,N/A,N/A,N/A,0.155682,N/A
San Diego St-2014,4,1.03807,10.3571,0.468003,0.341731,0.663448,0.736046,0.0979209,0.108704,0.921429,0.249159,0.882013,0.446345,0.8929,N/A,N/A,N/A,0.150679,N/A
N Mex State-2014,13,1.1011,9.06452,0.532248,0.374062,0.678261,0.709492,0.107027,0.0681855,1.01259,0.247863,0.971643,0.444054,0.7097,N/A,N/A,N/A,0.182903,N/A
Baylor-2014,6,1.0993,5.41379,0.51142,0.396476,0.664326,0.692471,0.099575,0.075867,1.21143,0.266825,1.01827,0.483607,0.6552,N/A,N/A,N/A,0.180636,N/A
Nebraska-2014,11,1.00553,2.33333,0.486297,0.240741,0.714919,0.733333,0.0582586,0.103055,0.878049,0.302661,0.970516,0.476312,0.6333,N/A,N/A,N/A,0.164087,N/A
Creighton-2014,3,1.18678,12.5667,0.589136,0.255018,0.748276,0.738262,0.0252644,0.0633742,1.79333,0.262409,1.00012,0.480905,0.8,N/A,N/A,N/A,0.148533,N/A
LA Lafayette-2014,14,1.0654,3.78571,0.516888,0.344245,0.670573,0.695321,0.0671961,0.0951169,0.899749,0.283917,1.01474,0.494808,0.6071,N/A,N/A,N/A,0.190712,N/A
Oregon-2014,7,1.11742,8.53333,0.534591,0.307018,0.771838,0.712924,0.080402,0.109116,1.24501,0.266548,1.00151,0.484661,0.7333,N/A,N/A,N/A,0.15892,N/A
BYU-2014,10,1.10631,7.3871,0.515705,0.332694,0.682112,0.726619,0.0490296,0.0944307,1.4233,0.252235,1.0102,0.487487,0.6774,N/A,N/A,N/A,0.147732,N/A
Wisconsin-2014,2,1.12534,8.96774,0.528354,0.265711,0.746518,0.744526,0.0600226,0.0773699,1.4664,0.22715,0.987458,0.473386,0.8065,N/A,N/A,N/A,0.125478,N/A
American-2014,15,1.02657,4.87097,0.561084,0.256177,0.706349,0.72475,0.0705805,0.0989965,1.10514,0.278428,0.948716,0.46438,0.6129,N/A,N/A,N/A,0.22068,N/A
Wichita St-2014,1,1.12133,15.0606,0.520448,0.343005,0.728673,0.780627,0.0959452,0.102475,1.27536,0.253014,0.895977,0.448315,1,N/A,N/A,N/A,0.156433,N/A
Kentucky-2014,8,1.12545,9.22581,0.56981,0.423625,0.753501,0.733119,0.105759,0.116345,1.3024,0.267997,0.962751,0.446844,0.7097,N/A,N/A,N/A,0.156691,N/A
Kansas St-2014,9,1.01952,4.32258,0.485855,0.335623,0.655807,0.690355,0.0554885,0.0907401,1.25722,0.319253,0.955859,0.44994,0.6452,N/A,N/A,N/A,0.181005,N/A
Saint Louis-2014,5,1.00385,8.63333,0.495424,0.261905,0.711111,0.731313,0.076414,0.105443,1.125,0.247146,0.88028,0.435921,0.8333,N/A,N/A,N/A,0.179396,N/A
Louisville-2014,4,1.16475,19.9677,0.542377,0.366013,0.653595,0.688761,0.0895342,0.141975,1.48923,0.28395,0.880338,0.442529,0.8387,N/A,N/A,N/A,0.149327,N/A
Manhattan-2014,13,1.04212,7.51613,0.50664,0.325854,0.663265,0.694444,0.111111,0.114395,0.927107,0.32672,0.941161,0.454439,0.7742,N/A,N/A,N/A,0.190225,N/A
U Mass-2014,6,1.03267,5.83333,0.512401,0.310782,0.674716,0.704131,0.093956,0.0882704,1.15594,0.261208,0.953861,0.458791,0.7667,N/A,N/A,N/A,0.181945,N/A
Duke-2014,3,1.17702,12.6774,0.544109,0.324544,0.729805,0.701571,0.0598802,0.105185,1.52492,0.284618,0.989975,0.487425,0.7742,N/A,N/A,N/A,0.143261,N/A
Mercer-2014,14,1.10121,9.74194,0.539593,0.30235,0.734848,0.710605,0.0726744,0.086974,1.28647,0.271506,0.962236,0.464826,0.7419,N/A,N/A,N/A,0.173488,N/A
Texas-2014,7,1.0511,4.35484,0.497897,0.385565,0.725732,0.731768,0.102052,0.0964848,1.13833,0.265212,0.940121,0.453804,0.7097,N/A,N/A,N/A,0.168242,N/A
Arizona St-2014,10,1.0493,7.03226,0.524341,0.225296,0.690958,0.723009,0.0971922,0.0729988,1.24438,0.268707,0.951672,0.455184,0.6774,N/A,N/A,N/A,0.159433,N/A
Michigan-2014,2,1.16121,10.4194,0.557397,0.315068,0.763203,0.756074,0.107513,0.122175,1.55914,0.224651,0.914756,0.430052,0.7667,N/A,N/A,N/A,0.1431,N/A
Wofford-2014,15,1.02352,2.25,0.493399,0.293224,0.670543,0.726708,0.0308465,0.0950693,1.15646,0.276313,0.988499,0.498207,0.5714,N/A,N/A,N/A,0.163453,N/A
BYU-2015,11,1.12363,9.70968,0.532913,0.315083,0.770513,0.735812,0.0504484,0.100261,1.34748,0.277815,0.990681,0.492713,0.7419,N/A,N/A,N/A,0.166512,N/A
Mississippi-2015,11,1.05735,5.35484,0.488781,0.324324,0.776786,0.704966,0.0664723,0.096123,1.1657,0.241925,0.979895,0.472595,0.6452,N/A,N/A,N/A,0.160516,N/A
Hampton-2015,16,0.927703,-2.16667,0.457288,0.310958,0.642959,0.724242,0.0806353,0.0945013,0.71754,0.305492,0.958112,0.466097,0.4333,N/A,N/A,N/A,0.205377,N/A
Manhattan-2015,16,0.980347,2.375,0.496443,0.292783,0.694307,0.686233,0.0546012,0.113555,0.917526,0.321375,0.947026,0.480061,0.5938,N/A,N/A,N/A,0.212642,N/A
Boise State-2015,11,1.07901,9.31034,0.534583,0.254902,0.720472,0.75,0.0447368,0.091876,1.17182,0.260137,0.934785,0.469079,0.7586,N/A,N/A,N/A,0.155441,N/A
Dayton-2015,11,1.03574,7.96667,0.534836,0.208685,0.680111,0.743372,0.0495298,0.099794,1.20402,0.245957,0.915282,0.465517,0.7667,N/A,N/A,N/A,0.175395,N/A
N Florida-2015,16,1.06732,5.41935,0.535545,0.268398,0.72782,0.703448,0.0679666,0.0880119,1.10053,0.239355,0.989086,0.478552,0.6452,N/A,N/A,N/A,0.176024,N/A
Rob Morris-2015,16,0.998476,1.21875,0.504286,0.294118,0.717042,0.659288,0.0523944,0.121479,0.873894,0.265989,0.980864,0.485634,0.5625,N/A,N/A,N/A,0.204121,N/A
Kentucky-2015,1,1.12183,21.2258,0.531834,0.398249,0.78,0.727825,0.12799,0.137007,1.38973,0.254521,0.802831,0.394139,1,N/A,N/A,N/A,0.160469,N/A
Cincinnati-2015,8,1.01085,7.41935,0.503911,0.360048,0.674617,0.706197,0.104744,0.108268,0.937186,0.236836,0.891127,0.443315,0.7097,N/A,N/A,N/A,0.207166,N/A
Purdue-2015,9,1.03527,6.32258,0.510473,0.348603,0.680168,0.730612,0.0955189,0.0834817,1.1256,0.277801,0.942824,0.453715,0.6452,N/A,N/A,N/A,0.195262,N/A
W Virginia-2015,5,1.03446,7.64516,0.46358,0.391681,0.658974,0.705018,0.0611536,0.154538,1.10396,0.324846,0.927681,0.525712,0.7419,N/A,N/A,N/A,0.182022,N/A
Buffalo-2015,12,1.05608,6.7,0.487187,0.320963,0.72777,0.713147,0.0696864,0.108292,1.16279,0.260372,0.961444,0.483449,0.7,N/A,N/A,N/A,0.161967,N/A
Maryland-2015,4,1.03895,6.58065,0.520375,0.343927,0.756719,0.726066,0.0739711,0.115173,0.900804,0.240155,0.940826,0.454672,0.8387,N/A,N/A,N/A,0.179411,N/A
Valparaiso-2015,13,1.05004,8.62069,0.517053,0.334928,0.684764,0.757238,0.0806242,0.0851383,1.02254,0.255415,0.918652,0.453186,0.8276,N/A,N/A,N/A,0.186568,N/A
Butler-2015,6,1.04147,8.83871,0.491837,0.324841,0.683834,0.77193,0.0552486,0.0942857,1.02286,0.258805,0.909665,0.467772,0.7097,N/A,N/A,N/A,0.168367,N/A
Texas-2015,11,1.02818,7.70968,0.501547,0.373467,0.720379,0.751616,0.140011,0.101119,1.19189,0.245595,0.911721,0.416904,0.6667,N/A,N/A,N/A,0.185851,N/A
Notre Dame-2015,3,1.19027,13.6452,0.585864,0.262181,0.728477,0.709834,0.0599002,0.102677,1.66078,0.21168,0.984434,0.479201,0.8387,N/A,N/A,N/A,0.137714,N/A
Northeastrn-2015,14,1.04606,3.58824,0.545509,0.274266,0.724432,0.769156,0.0677521,0.0811905,1.03854,0.217106,0.991331,0.495536,0.6765,N/A,N/A,N/A,0.20948,N/A
Wichita St-2015,7,1.08187,12.8065,0.506809,0.335147,0.692308,0.773519,0.0781563,0.111443,1.45862,0.26207,0.879842,0.451904,0.871,N/A,N/A,N/A,0.147573,N/A
Indiana-2015,10,1.12646,6.16129,0.551858,0.31881,0.712855,0.709199,0.0595823,0.0826711,1.19391,0.250738,0.982867,0.486179,0.6129,N/A,N/A,N/A,0.168246,N/A
Kansas-2015,2,1.05008,6.80645,0.49593,0.338115,0.720386,0.70615,0.0867403,0.0951624,1.0801,0.257221,0.950682,0.446961,0.7742,N/A,N/A,N/A,0.182316,N/A
N Mex State-2015,15,1.04735,8,0.507744,0.396883,0.704268,0.717391,0.0688976,0.0972919,0.821078,0.248812,0.924007,0.460958,0.6552,N/A,N/A,N/A,0.216913,N/A
Wisconsin-2015,1,1.17152,15.9355,0.543425,0.304551,0.754237,0.788079,0.0693498,0.0727589,1.62979,0.203514,0.911068,0.460991,0.9032,N/A,N/A,N/A,0.123901,N/A
Coastal Car-2015,16,1.06149,5.82759,0.498752,0.332592,0.70347,0.744433,0.0611855,0.094516,0.976048,0.253428,0.973722,0.471319,0.6897,N/A,N/A,N/A,0.173452,N/A
Oregon-2015,8,1.0639,5,0.519542,0.297849,0.761364,0.714427,0.0833927,0.122487,1.2191,0.260922,0.918107,0.442623,0.7333,N/A,N/A,N/A,0.167366,N/A
Oklahoma St-2015,9,1.01402,4.27586,0.505366,0.247619,0.735786,0.686404,0.09375,0.119266,0.945559,0.291134,0.949442,0.462101,0.5862,N/A,N/A,N/A,0.181764,N/A
Arkansas-2015,5,1.08082,8.51613,0.506253,0.34453,0.719149,0.707048,0.0860399,0.109406,1.43407,0.247204,0.96436,0.48278,0.7742,N/A,N/A,N/A,0.16058,N/A
Wofford-2015,12,1.03731,5.8125,0.515644,0.274229,0.689822,0.740541,0.0504359,0.100877,1.22093,0.268184,0.945779,0.469178,0.8125,N/A,N/A,N/A,0.169276,N/A
N Carolina-2015,4,1.08132,9.96774,0.510466,0.387797,0.696165,0.711986,0.0766304,0.0950559,1.3944,0.267763,0.943418,0.45,0.6774,N/A,N/A,N/A,0.175385,N/A
Harvard-2015,13,0.989386,5.07692,0.47214,0.315584,0.721063,0.763496,0.089541,0.105471,1.0684,0.246298,0.910283,0.461625,0.7308,N/A,N/A,N/A,0.183974,N/A
Xavier-2015,6,1.08533,6.77419,0.535839,0.299667,0.735385,0.748992,0.0533412,0.0894682,1.3836,0.261847,0.98696,0.503224,0.6129,N/A,N/A,N/A,0.177063,N/A
Baylor-2015,3,1.07482,9.4,0.500603,0.411088,0.662461,0.70424,0.0719157,0.121951,1.18598,0.253721,0.929103,0.455363,0.7333,N/A,N/A,N/A,0.191711,N/A
Georgia St-2015,14,1.06633,8.53333,0.524534,0.2811,0.731707,0.680873,0.081761,0.130113,1.27129,0.275181,0.938707,0.451887,0.7,N/A,N/A,N/A,0.15803,N/A
VCU-2015,7,1.03204,6.74194,0.487034,0.294595,0.641703,0.717345,0.0845157,0.14513,1.21981,0.273674,0.935745,0.492597,0.7097,N/A,N/A,N/A,0.148816,N/A
Ohio State-2015,10,1.12056,14.3871,0.54876,0.325926,0.672697,0.71076,0.0917056,0.117953,1.37176,0.235431,0.908432,0.461157,0.7097,N/A,N/A,N/A,0.16504,N/A
Arizona-2015,2,1.11465,17.7419,0.536095,0.338154,0.743307,0.812241,0.0720152,0.104616,1.24363,0.264588,0.856628,0.444095,0.9032,N/A,N/A,N/A,0.165602,N/A
TX Southern-2015,15,0.987872,-0.419355,0.49163,0.30253,0.652759,0.674686,0.0555556,0.0915845,0.802439,0.257581,0.994073,0.489118,0.6129,N/A,N/A,N/A,0.195571,N/A
Villanova-2015,1,1.13118,15.129,0.549821,0.318436,0.728513,0.736067,0.0738771,0.114212,1.46567,0.246032,0.907988,0.45922,0.9355,N/A,N/A,N/A,0.159421,N/A
LA Lafayette-2015,16,1.02477,4.67857,0.499698,0.329004,0.71564,0.749469,0.0641809,0.0866138,0.938575,0.254489,0.961024,0.478606,0.5714,N/A,N/A,N/A,0.198044,N/A
NC State-2015,8,1.05202,5.70968,0.496045,0.326653,0.679749,0.716891,0.0965556,0.0591129,1.07186,0.265287,0.966953,0.449181,0.6129,N/A,N/A,N/A,0.160518,N/A
LSU-2015,9,1.01134,6.25806,0.507031,0.314058,0.697635,0.685073,0.0984456,0.101665,1.08869,0.212612,0.925591,0.446373,0.7097,N/A,N/A,N/A,0.199351,N/A
N Iowa-2015,5,1.09542,11.0606,0.562418,0.245399,0.725938,0.75334,0.0500305,0.0995372,1.13873,0.240718,0.910055,0.45119,0.9091,N/A,N/A,N/A,0.175714,N/A
Wyoming-2015,12,1.00261,4.65517,0.522915,0.198113,0.705776,0.765356,0.0598232,0.0933443,1.27301,0.227738,0.926695,0.467369,0.6897,N/A,N/A,N/A,0.183315,N/A
Louisville-2015,4,1.02849,10.3226,0.481576,0.341598,0.661829,0.713619,0.102259,0.122177,0.989101,0.263922,0.875764,0.433115,0.7742,N/A,N/A,N/A,0.175153,N/A
UC Irvine-2015,13,1.01206,2.75,0.508491,0.283511,0.696429,0.706077,0.0856769,0.0871814,1.15315,0.26371,0.970366,0.454218,0.5714,N/A,N/A,N/A,0.180319,N/A
Providence-2015,6,1.03399,4.54839,0.489461,0.31881,0.708333,0.728145,0.0889831,0.106148,1.2,0.270109,0.967178,0.484564,0.6774,N/A,N/A,N/A,0.172964,N/A
Oklahoma-2015,3,1.02487,9.36667,0.505366,0.288934,0.735786,0.70438,0.09375,0.119266,1.03261,0.23346,0.892337,0.436901,0.7,N/A,N/A,N/A,0.173562,N/A
Albany-2015,14,1.04665,5.41935,0.50842,0.313194,0.76,0.76298,0.0322165,0.0905904,0.886179,0.262047,0.960667,0.498389,0.7419,N/A,N/A,N/A,0.188858,N/A
Michigan St-2015,7,1.07987,9.22581,0.538902,0.336831,0.626998,0.78,0.0848886,0.080616,1.45055,0.27757,0.941807,0.451535,0.6774,N/A,N/A,N/A,0.175714,N/A
Georgia-2015,10,1.06633,8.53333,0.524534,0.305011,0.731707,0.746602,0.0817757,0.130113,1.27129,0.269164,0.938707,0.443633,0.7,N/A,N/A,N/A,0.15803,N/A
Virginia-2015,2,1.09211,15.2333,0.512887,0.391681,0.716475,0.78425,0.0869277,0.154538,1.41877,0.23442,0.838246,0.413736,0.9333,N/A,N/A,N/A,0.153873,N/A
Belmont-2015,15,1.07401,3.6129,0.565321,0.267116,0.69009,0.715587,0.0342697,0.0925143,1.10824,0.239034,1.02141,0.513202,0.6774,N/A,N/A,N/A,0.199587,N/A
Duke-2015,1,1.18064,15.5484,0.570458,0.362869,0.690934,0.722276,0.0624658,0.104987,1.38136,0.230598,0.95473,0.474521,0.9032,N/A,N/A,N/A,0.165918,N/A
San Diego St-2015,8,0.976076,8.6,0.467813,0.342275,0.625641,0.72,0.0968791,0.110025,0.882682,0.22948,0.840903,0.425228,0.7667,N/A,N/A,N/A,0.187566,N/A
St Johns-2015,9,1.0196,3.96667,0.497659,0.256909,0.692058,0.676385,0.113931,0.109722,1.18987,0.251545,0.96258,0.461365,0.6667,N/A,N/A,N/A,0.151406,N/A
Utah-2015,5,1.1094,14.7586,0.55514,0.297403,0.70524,0.744161,0.0981675,0.0907592,1.37748,0.24791,0.880899,0.423429,0.7586,N/A,N/A,N/A,0.159635,N/A
Ste F Austin-2015,12,1.12769,13.5357,0.561039,0.366499,0.72291,0.727832,0.0683636,0.107375,1.26804,0.312364,0.932981,0.489455,0.8571,N/A,N/A,N/A,0.199337,N/A
Georgetown-2015,4,1.05259,6.37931,0.513183,0.335253,0.695588,0.722944,0.0963934,0.112432,1.04336,0.297107,0.958474,0.461639,0.6897,N/A,N/A,N/A,0.187727,N/A
E Washingtn-2015,13,1.12192,4.92857,0.547256,0.27475,0.715026,0.706402,0.0855549,0.0904041,1.16287,0.259023,1.05184,0.517669,0.7143,N/A,N/A,N/A,0.155922,N/A
S Methodist-2015,6,1.07276,9.75862,0.530827,0.352868,0.704867,0.725532,0.0763754,0.106425,1.23118,0.254355,0.92217,0.456958,0.7931,N/A,N/A,N/A,0.19795,N/A
UCLA-2015,11,1.02675,3.58065,0.4873,0.319231,0.670134,0.746575,0.0673901,0.0968372,1.1712,0.254835,0.975322,0.48715,0.6129,N/A,N/A,N/A,0.170508,N/A
Iowa State-2015,3,1.10367,9.73333,0.553695,0.272228,0.694737,0.732367,0.0622294,0.0843985,1.45954,0.217488,0.968264,0.479708,0.7333,N/A,N/A,N/A,0.16045,N/A
UAB-2015,14,0.980236,0.1,0.471957,0.326638,0.746006,0.685336,0.0935673,0.0975931,0.990385,0.261205,0.978801,0.475731,0.5,N/A,N/A,N/A,0.199013,N/A
Iowa-2015,7,1.10367,11.0606,0.562418,0.337411,0.74256,0.75334,0.0819861,0.100757,1.45954,0.217488,0.910055,0.45119,0.9091,N/A,N/A,N/A,0.16045,N/A
Davidson-2015,10,1.15631,11.5,0.564401,0.281723,0.711019,0.715197,0.0504359,0.0776046,1.79259,0.271616,0.989717,0.484433,0.7857,N/A,N/A,N/A,0.139688,N/A
Gonzaga-2015,2,1.16311,17.1562,0.583956,0.325499,0.690226,0.745205,0.0583982,0.0901527,1.50725,0.255978,0.906665,0.435484,0.9375,N/A,N/A,N/A,0.161154,N/A
N Dakota St-2015,15,1.01278,2.34483,0.493333,0.247717,0.697802,0.791375,0.0702452,0.0729242,0.954704,0.238908,0.975769,0.482107,0.6897,N/A,N/A,N/A,0.156188,N/A
Vanderbilt-2016,11,1.07952,9.77419,0.535048,0.260121,0.700422,0.733276,0.0900052,0.0609515,1.28771,0.266381,0.942717,0.430141,0.6129,N/A,N/A,N/A,0.161634,N/A
Wichita St-2016,11,1.06486,13.7097,0.4961,0.303186,0.715758,0.799784,0.0732673,0.105687,1.46865,0.293575,0.865225,0.444884,0.7419,N/A,N/A,N/A,0.142325,N/A
Fla Gulf Cst-2016,16,1.03422,2.72414,0.511768,0.29543,0.64511,0.746,0.0671256,0.0839836,1.06553,0.268464,0.996951,0.48078,0.5517,N/A,N/A,N/A,0.165608,N/A
F Dickinson-2016,16,1.03396,-1.67742,0.516223,0.263462,0.698891,0.646999,0.0438202,0.098968,1.08437,0.289959,1.05653,0.519944,0.5484,N/A,N/A,N/A,0.17493,N/A
Michigan-2016,11,1.16046,16.871,0.564865,0.364879,0.736082,0.795475,0.0898502,0.123079,1.76694,0.23267,0.917791,0.426789,0.8387,N/A,N/A,N/A,0.141993,N/A
Tulsa-2016,11,1.04587,5.2,0.505166,0.257576,0.679767,0.715021,0.047929,0.0981526,1.29467,0.246556,0.972603,0.48284,0.6667,N/A,N/A,N/A,0.149812,N/A
Holy Cross-2016,16,0.97039,-4.33333,0.47926,0.210732,0.692547,0.721748,0.0472665,0.0958688,1.27855,0.249799,1.03475,0.53246,0.4242,N/A,N/A,N/A,0.161582,N/A
Southern-2016,16,1.04818,3.06452,0.519574,0.338742,0.713154,0.737056,0.0582707,0.102399,1.10123,0.214558,0.984333,0.485276,0.5806,N/A,N/A,N/A,0.155418,N/A
Kansas-2016,1,1.12681,12.7667,0.55702,0.361641,0.700447,0.729524,0.0708067,0.107895,1.25967,0.263264,0.94803,0.453279,0.8667,N/A,N/A,N/A,0.168974,N/A
Austin Peay-2016,16,1.03151,-2.36364,0.515242,0.302026,0.670175,0.712303,0.0462398,0.0953706,0.887265,0.243446,1.06413,0.536331,0.4848,N/A,N/A,N/A,0.200362,N/A
Colorado-2016,8,1.07909,5.03226,0.506905,0.330418,0.733424,0.775926,0.0833779,0.0776565,1.13143,0.249941,0.962669,0.467397,0.6774,N/A,N/A,N/A,0.158557,N/A
