Team-Year,Seed,Off Eff,Avg Scoring Margin,Eff FG%,Off Reb%,FT%,Def Reb%,Block%,Steal Per Poss,Assist TO ratio,Fouls per poss,Def Eff,Opp Eff FG %,Win %,KenPom Rank,Avg Height,Avg Experience,TO %,Adj Efficiency Margin
N Carolina-2016,0,0.74775353,0.616852305,0.519029109,0.823973163,0.60336865,0.600574159,0.421578227,0.335303971,0.696954514,0.475996997,0.568528146,0.522392977,0.725024869,N/A,N/A,N/A,0.211229691,N/A
USC-2016,0.466666667,0.553127553,0.443328223,0.534593372,0.512527145,0.372793733,0.424858927,0.504593516,0.239476489,0.421744281,0.363227992,0.620746639,0.456905019,0.51158164,N/A,N/A,N/A,0.314560793,N/A
Providence-2016,0.533333333,0.394211693,0.376405318,0.291949284,0.479986059,0.590040831,0.565800416,0.328944453,0.341641427,0.517386208,0.354054549,0.525724576,0.575385132,0.58746625,N/A,N/A,N/A,0.287538338,N/A
Indiana-2016,0.266666667,0.852754114,0.666698987,0.888915118,0.717254484,0.538988026,0.721626815,0.378712236,0.377789716,0.411457608,0.526917811,0.544112827,0.484035212,0.725024869,N/A,N/A,N/A,0.439559874,N/A
Chattanooga-2016,0.733333333,0.578626444,0.478362704,0.516736698,0.547628623,0.590158417,0.600207675,0.514718045,0.438089034,0.383473901,0.483466981,0.565616386,0.645927363,0.778030411,N/A,N/A,N/A,0.397967064,N/A
Kentucky-2016,0.2,0.696901622,0.581664808,0.740427742,0.729453202,0.598202954,0.617498226,0.622051948,0.313091149,0.465773464,0.485366023,0.545792955,0.30944832,0.633224385,N/A,N/A,N/A,0.28494936,N/A
Stony Brook-2016,0.8,0.613286264,0.560969845,0.594463592,0.639745704,0.325207702,0.756132743,0.470142328,0.260268016,0.525940909,0.371076523,0.469045294,0.476152287,0.705982663,N/A,N/A,N/A,0.353733791,N/A
Notre Dame-2016,0.333333333,0.767971759,0.437331228,0.63123659,0.533261616,0.609146606,0.520680534,0.386112027,0.255514289,0.591063028,0.335379588,0.844959101,0.631864921,0.526360665,N/A,N/A,N/A,0.110840609,N/A
W Virginia-2016,0.133333333,0.633971292,0.652039802,0.424006841,0.898415507,0.328881266,0.670431747,0.273331573,0.689742982,0.344009699,0.922883767,0.375320414,0.553477066,0.679124627,N/A,N/A,N/A,0.495708328,N/A
Ste F Austin-2016,0.866666667,0.69150426,0.676625297,0.730943351,0.585585404,0.594699688,0.565748733,0.383945985,0.537630497,0.555266894,0.785635422,0.383124209,0.641675059,0.726730141,N/A,N/A,N/A,0.453865447,N/A
Wisconsin-2016,0.4,0.492735442,0.392044105,0.396151687,0.555735408,0.483539921,0.585806712,0.338013749,0.290731121,0.336995215,0.509782273,0.593467859,0.562385766,0.495807873,N/A,N/A,N/A,0.320488964,N/A
Pittsburgh-2016,0.6,0.663525499,0.483791572,0.497573821,0.69100378,0.697344573,0.674021416,0.344163057,0.159336559,0.576650553,0.501189267,0.652634557,0.658118542,0.526360665,N/A,N/A,N/A,0.353321908,N/A
Xavier-2016,0.066666667,0.6197631,0.564590706,0.510509943,0.577575806,0.610525206,0.71615304,0.271033901,0.367580921,0.470035351,0.593125595,0.506660135,0.526775834,0.810572687,N/A,N/A,N/A,0.36520767,N/A
Weber State-2016,0.933333333,0.518963706,0.435888338,0.64700544,0.372687606,0.355098996,0.75090329,0.301660511,0.104210589,0.250298301,0.508835906,0.569673531,0.476581248,0.594003126,N/A,N/A,N/A,0.507093946,N/A
Virginia-2016,0,0.729810946,0.652039802,0.66320969,0.898415507,0.703349593,0.682793552,0.328223414,0.689742982,0.630867439,0.571996391,0.375320414,0.547701642,0.715787978,N/A,N/A,N/A,0.211251756,N/A
Hampton-2016,1,0.299804528,0.224869982,0.237408789,0.603266844,0.213707339,0.602397185,0.352550804,0.146243718,0.221331082,0.623636444,0.649019006,0.54651423,0.492539434,N/A,N/A,N/A,0.454240554,N/A
Texas Tech-2016,0.466666667,0.488767651,0.322647198,0.420922315,0.491980348,0.644013024,0.459956868,0.42698602,0.261082723,0.353585026,0.584538899,0.714343871,0.616136372,0.449907631,N/A,N/A,N/A,0.36887784,N/A
Butler-2016,0.533333333,0.689549539,0.554491686,0.566335657,0.515798011,0.577540172,0.699416914,0.326427398,0.344176917,0.546118374,0.636128479,0.595886276,0.589323237,0.573681967,N/A,N/A,N/A,0.142893918,N/A
Purdue-2016,0.266666667,0.675137122,0.639331944,0.608044946,0.63190367,0.626107442,0.902360066,0.468498418,0.060097122,0.575889723,0.464363001,0.422746922,0.302298979,0.679124627,N/A,N/A,N/A,0.370841638,N/A
AR Lit Rock-2016,0.733333333,0.528737309,0.539028337,0.529316106,0.384447304,0.620082148,0.592924969,0.337131098,0.334712611,0.449276438,0.683005155,0.381844276,0.337921345,0.804035811,N/A,N/A,N/A,0.248571281,N/A
Iowa State-2016,0.2,0.68275178,0.463395974,0.784891071,0.36093461,0.49134523,0.46934451,0.368135046,0.246523747,0.578697991,0.212888247,0.734112103,0.631852487,0.541566008,N/A,N/A,N/A,0.242900538,N/A
Iona-2016,0.8,0.565847824,0.425337543,0.624731809,0.448648087,0.508496637,0.489270931,0.392412709,0.405492293,0.491678806,0.551687371,0.656457105,0.564654904,0.555918715,N/A,N/A,N/A,0.370716603,N/A
Seton Hall-2016,0.333333333,0.439286965,0.466621419,0.404754785,0.658070592,0.336082424,0.561576447,0.468787272,0.377774488,0.303871265,0.518835843,0.434552662,0.369167071,0.621003268,N/A,N/A,N/A,0.466472003,N/A
Gonzaga-2016,0.666666667,0.745944684,0.631756921,0.702647551,0.498967801,0.700442368,0.706131098,0.254248171,0.14293413,0.435686649,0.482798216,0.517679285,0.353370137,0.689214154,N/A,N/A,N/A,0.287530983,N/A
Utah-2016,0.133333333,0.644065819,0.514091664,0.686611166,0.469888603,0.580058144,0.650885906,0.417474301,0.208058239,0.487577745,0.316294534,0.587202743,0.466907879,0.668466676,N/A,N/A,N/A,0.345319614,N/A
Fresno St-2016,0.866666667,0.420089859,0.334241225,0.331659926,0.453028231,0.415530335,0.596448859,0.380445362,0.496218338,0.444228979,0.854884196,0.62143663,0.605232074,0.559045048,N/A,N/A,N/A,0.189385191,N/A
Dayton-2016,0.4,0.459155094,0.471671535,0.540930289,0.398140701,0.334541636,0.813299629,0.447297968,0.234359825,0.378005821,0.603276951,0.441387019,0.478365474,0.715787978,N/A,N/A,N/A,0.447687204,N/A
Syracuse-2016,0.6,0.462130937,0.381781161,0.450324977,0.536656479,0.388513829,0.271635508,0.402384402,0.554686046,0.389467759,0.442325285,0.580592633,0.503885511,0.422765383,N/A,N/A,N/A,0.413934878,N/A
Michigan St-2016,0.066666667,0.820515813,0.7566236,0.76427511,0.722090405,0.543257632,0.882833019,0.549059541,0.084566251,0.767470487,0.645888669,0.396606626,0.202979099,0.770783004,N/A,N/A,N/A,0.365619553,N/A
Middle Tenn-2016,0.933333333,0.408390711,0.351481069,0.501198663,0.409719429,0.021850811,0.780175067,0.353038565,0.289650767,0.378717166,0.764234926,0.574948509,0.595577356,0.54327128,N/A,N/A,N/A,0.319003244,N/A
Villanova-2017,0,0.840675691,0.709400907,0.857881015,0.47456031,0.860716791,0.688112276,0.282019875,0.447107494,0.485276698,0.246913269,0.472043304,0.545867681,0.866846668,N/A,N/A,N/A,0.316296585,N/A
Mt St Marys-2017,1,0.270825067,0.23741013,0.473018271,0.205813159,0.355703147,0.321496197,0.408647789,0.289808125,0.19897257,0.51390212,0.596783264,0.632281448,0.373028279,N/A,N/A,N/A,0.482042645,N/A
Wisconsin-2017,0.466666667,0.570224063,0.572868692,0.508474576,0.63324754,0.230072133,0.787617522,0.390008271,0.417996311,0.439571213,0.40895641,0.384335142,0.470575802,0.633224385,N/A,N/A,N/A,0.310971529,N/A
VA Tech-2017,0.533333333,0.661629128,0.392196817,0.791269954,0.210045846,0.596832464,0.50199922,0.222547315,0.015120726,0.444525888,0.342767554,0.812702038,0.711794547,0.555918715,N/A,N/A,N/A,0.350894742,N/A
Virginia-2017,0.266666667,0.674495274,0.753902652,0.578296062,0.7529726,0.490919486,0.836970771,0.533933078,0.753295207,0.599308449,0.535782109,0.288340193,0.394046775,0.689214154,N/A,N/A,N/A,0.226042762,N/A
NC-Wilmgton-2017,0.733333333,0.802427354,0.519078453,0.696683086,0.533083997,0.413709772,0.621985312,0.330441377,0.299100692,0.662624369,0.639415524,0.779789484,0.853270668,0.778030411,N/A,N/A,N/A,0.105287546,N/A
Florida-2017,0.2,0.701832186,0.62173971,0.627197331,0.625150808,0.684101903,0.611399548,0.538739761,0.431304039,0.464338402,0.484558457,0.376338151,0.376801323,0.689214154,N/A,N/A,N/A,0.263347578,N/A
E Tenn St-2017,0.8,0.575154627,0.554112935,0.744519459,0.430782327,0.449066809,0.684828011,0.530746904,0.526040169,0.289189097,0.633932909,0.468382903,0.564132692,0.689214154,N/A,N/A,N/A,0.592059488,N/A
S Methodist-2017,0.333333333,0.766571362,0.704819533,0.651034208,0.74550256,0.429725861,0.730140533,0.346641355,0.311731612,0.622720989,0.294300982,0.369110499,0.391945491,0.816683246,N/A,N/A,N/A,0.319701973,N/A
USC-2017,0.666666667,0.597298401,0.412540299,0.5248362,0.479604011,0.616554554,0.468414203,0.523146743,0.386789564,0.525662556,0.278080264,0.707788959,0.640133289,0.612476908,N/A,N/A,N/A,0.23297122,N/A
Baylor-2017,0.133333333,0.578101295,0.505425231,0.563424243,0.787075391,0.504944714,0.546339149,0.523142355,0.195655742,0.386523408,0.576091003,0.501788801,0.361228195,0.679124627,N/A,N/A,N/A,0.594766146,N/A
N Mex State-2017,0.866666667,0.619004551,0.519213591,0.550687461,0.697726481,0.506408463,0.635888232,0.324848571,0.098967869,0.36106343,0.557113204,0.557529695,0.524488045,0.746198664,N/A,N/A,N/A,0.482939961,N/A
S Carolina-2017,0.4,0.323097794,0.473691339,0.260537484,0.586178584,0.443005024,0.425187823,0.407381948,0.468266188,0.253556263,0.714493915,0.288754187,0.336423092,0.573681967,N/A,N/A,N/A,0.476386611,N/A
Marquette-2017,0.6,0.758373206,0.473170177,0.823017484,0.33438564,0.779569958,0.520868474,0.346265478,0.401854453,0.513984122,0.584008934,0.802352178,0.778799408,0.449907631,N/A,N/A,N/A,0.344437008,N/A
Duke-2017,0.066666667,0.737308904,0.578731759,0.653919393,0.523995281,0.672939297,0.612931265,0.420503981,0.246197188,0.39782452,0.506747591,0.6014959,0.516319147,0.655535029,N/A,N/A,N/A,0.272828238,N/A
Troy-2017,0.933333333,0.542507877,0.329488959,0.518525513,0.462093488,0.551817117,0.535058003,0.325950605,0.228669566,0.281940179,0.483990637,0.770681607,0.668363858,0.358249254,N/A,N/A,N/A,0.402056472,N/A
Gonzaga-2017,0,0.837670673,0.955186164,0.84578422,0.437350867,0.611315874,0.758369238,0.425493484,0.377205969,0.554128741,0.324578394,0.139636858,0.13208251,0.956941879,N/A,N/A,N/A,0.249703959,N/A
S Dakota St-2017,1,0.579443342,0.213236898,0.621794166,0.357613475,0.742059872,0.616177942,0.16091237,0.145334258,0.303630026,0.403240358,1,0.907363199,0.289469945,N/A,N/A,N/A,0.423820066,N/A
Northwestern-2017,0.466666667,0.483107714,0.458478269,0.407230799,0.426509424,0.67296768,0.520520784,0.569339313,0.162401651,0.605153852,0.66598318,0.481734223,0.377105947,0.555918715,N/A,N/A,N/A,0.213678923,N/A
Vanderbilt-2017,0.533333333,0.490547322,0.349587313,0.568124472,0.293369125,0.746361915,0.618094938,0.3678908,0.057697839,0.332318893,0.448438811,0.669984372,0.538432367,0.378286202,N/A,N/A,N/A,0.432285729,N/A
Notre Dame-2017,0.266666667,0.714056483,0.530440988,0.641319002,0.337941366,0.882604094,0.462663215,0.36951131,0.415576725,0.712158748,0.242332856,0.642177748,0.551723924,0.644734972,N/A,N/A,N/A,0.119063555,N/A
Princeton-2017,0.733333333,0.551639631,0.50880854,0.624254442,0.243538701,0.592291193,0.805175889,0.342191535,0.417167222,0.51821508,0.455012902,0.463170024,0.606780061,0.672019326,N/A,N/A,N/A,0.220872162,N/A
W Virginia-2017,0.2,0.674495274,0.753902652,0.533455036,0.7529726,0.387666395,0.417712479,0.533933078,0.753295207,0.527375971,0.635163185,0.288340193,0.562248996,0.689214154,N/A,N/A,N/A,0.321261244,N/A
Bucknell-2017,0.8,0.533784572,0.511893392,0.706707794,0.36496957,0.372440974,0.673377719,0.379273857,0.389748058,0.356164426,0.528917799,0.471539611,0.530661345,0.665624556,N/A,N/A,N/A,0.467222218,N/A
Maryland-2017,0.333333333,0.575446376,0.410061146,0.608260023,0.42859393,0.623086686,0.58346685,0.474548272,0.314903301,0.430527849,0.562185728,0.598097696,0.454405859,0.668466676,N/A,N/A,N/A,0.244908466,N/A
Xavier-2017,0.666666667,0.531012954,0.350103929,0.501025552,0.623977855,0.403970368,0.764778018,0.235161843,0.27493951,0.39251108,0.587687144,0.722140765,0.745303194,0.483302544,N/A,N/A,N/A,0.445745471,N/A
Florida St-2017,0.133333333,0.701832186,0.59861468,0.627197331,0.625150808,0.430861179,0.503211438,0.538739761,0.397895129,0.464338402,0.563037457,0.549287757,0.475953349,0.689214154,N/A,N/A,N/A,0.263347578,N/A
Fla Gulf Cst-2017,0.866666667,0.626823433,0.429251406,0.639692806,0.623971152,0.439367952,0.563239723,0.319183368,0.176599381,0.374770746,0.60505612,0.705166995,0.602384771,0.668466676,N/A,N/A,N/A,0.408293555,N/A
St Marys-2017,0.4,0.822499708,0.715082174,0.837983728,0.563614306,0.651660199,0.930861286,0.408647789,0.289808125,0.658331555,0.398975401,0.373764485,0.35951857,0.822367486,N/A,N/A,N/A,0.355469583,N/A
VCU-2017,0.6,0.474530284,0.506402409,0.508757849,0.461731548,0.502532164,0.653822481,0.44317576,0.447860442,0.415849393,0.730108958,0.410644486,0.473640693,0.679124627,N/A,N/A,N/A,0.422047499,N/A
Arizona-2017,0.066666667,0.656406815,0.580625515,0.593225585,0.527594574,0.716231394,0.72110528,0.308049677,0.228837922,0.447711478,0.328420641,0.4834247,0.484675544,0.822367486,N/A,N/A,N/A,0.137892484,N/A
North Dakota-2017,0.933333333,0.484041312,0.378285136,0.611113734,0.351366659,0.614300137,0.629141158,0.254502655,0.404942387,0.326689986,0.694468805,0.634511952,0.693044624,0.50802899,N/A,N/A,N/A,0.49230294,N/A
Kansas-2017,0,0.711693313,0.558848839,0.731787923,0.623867262,0.425821179,0.506082233,0.449381376,0.516573324,0.443653717,0.445549239,0.577484225,0.527024507,0.822367486,N/A,N/A,N/A,0.413956944,N/A
UC Davis-2017,1,0.261687478,0.25654079,0.389431828,0.368796751,0.301220061,0.590533423,0.315624244,0.197373141,0.233677563,0.641465984,0.555508023,0.603553533,0.431575956,N/A,N/A,N/A,0.552599643,N/A
Miami (FL)-2017,0.466666667,0.456996149,0.41776252,0.485529484,0.546995228,0.532228831,0.698740327,0.406055412,0.348141317,0.253556263,0.35836367,0.510958777,0.481902844,0.51158164,N/A,N/A,N/A,0.503092799,N/A
Michigan St-2017,0.533333333,0.447689345,0.35526858,0.656620976,0.443249149,0.304565194,0.669167845,0.501402955,0.083914824,0.422220573,0.726657876,0.613953681,0.432510227,0.422765383,N/A,N/A,N/A,0.603018513,N/A
Iowa State-2017,0.266666667,0.637764033,0.505425231,0.650394221,0.303583876,0.457893905,0.400741426,0.308364126,0.454933081,0.64933149,0.266881597,0.61553031,0.585717483,0.541566008,N/A,N/A,N/A,0.124903465,N/A
Nevada-2017,0.733333333,0.650396779,0.518131575,0.564226849,0.486990268,0.474072182,0.692199988,0.40903244,0.162767973,0.585799073,0.355827408,0.604366261,0.526887737,0.733551229,N/A,N/A,N/A,0.231757636,N/A
Purdue-2017,0.2,0.686982145,0.654969821,0.728047674,0.479959248,0.741593581,0.793279238,0.191898768,0.140282736,0.538652341,0.265834285,0.429812426,0.452198888,0.725024869,N/A,N/A,N/A,0.431108921,N/A
Vermont-2017,0.8,0.665480219,0.572102099,0.732669216,0.473789512,0.45113471,0.677742643,0.469660417,0.263465085,0.403830749,0.418874329,0.493412314,0.560259614,0.778030411,N/A,N/A,N/A,0.355852046,N/A
Creighton-2017,0.333333333,0.670148209,0.544522046,0.847683196,0.23769404,0.392690176,0.544666476,0.24647104,0.269590193,0.545679196,0.302395568,0.597976947,0.636825942,0.633224385,N/A,N/A,N/A,0.325269746,N/A
Rhode Island-2017,0.666666667,0.496090559,0.485811376,0.427012679,0.600605914,0.281060062,0.646816988,0.749618091,0.348366356,0.404047246,0.81204535,0.457322353,0.366089746,0.573681967,N/A,N/A,N/A,0.302814778,N/A
Oregon-2017,0.133333333,0.679367487,0.669632036,0.739861196,0.530724684,0.451880775,0.571471529,0.712052395,0.324628179,0.544831767,0.334199784,0.385311479,0.378921258,0.816683246,N/A,N/A,N/A,0.34846022,N/A
Iona-2017,0.866666667,0.585570078,0.37019592,0.603381437,0.342274592,0.741475994,0.422951328,0.240397054,0.327584136,0.47367249,0.521870524,0.76533418,0.63319532,0.498507887,N/A,N/A,N/A,0.29949765,N/A
Michigan-2017,0.4,0.775498891,0.527600354,0.78365831,0.564361645,0.751032936,0.719366828,0.501402955,0.57762136,0.584883602,0.358767453,0.613953681,0.432510227,0.51158164,N/A,N/A,N/A,0.167415656,N/A
Oklahoma St-2017,0.6,0.764820866,0.464373455,0.62208793,0.689733639,0.808630036,0.457588814,0.282411839,0.422014856,0.357630416,0.780430407,0.833332758,0.829422955,0.449907631,N/A,N/A,N/A,0.418414104,N/A
Louisville-2017,0.066666667,0.628369705,0.599563073,0.496272865,0.691590257,0.396063691,0.614359615,0.610625015,0.349080388,0.428220616,0.629579624,0.437333324,0.352655203,0.644734972,N/A,N/A,N/A,0.264781812,N/A
Jksnville St-2017,0.933333333,0.451598786,0.271943327,0.549638303,0.522376605,0.525822396,0.596688483,0.377036149,0.117064009,0.305931074,0.616999262,0.752362355,0.614066172,0.378286202,N/A,N/A,N/A,0.597060922,N/A
N Carolina-2017,0,0.762078422,0.67436491,0.560344963,0.868686158,0.476983461,0.747332416,0.291233233,0.325423428,0.610448735,0.39586501,0.504593613,0.548795802,0.733551229,N/A,N/A,N/A,0.293054626,N/A
TX Southern-2017,1,0.506418485,0.321180976,0.342219704,0.545761951,0.612941811,0.291284716,0.276287395,0.34350434,0.320640458,0.430830089,0.742012496,0.637093265,0.51158164,N/A,N/A,N/A,0.25789013,N/A
Arkansas-2017,0.466666667,0.647362586,0.439937642,0.529709541,0.537557977,0.696148435,0.68241767,0.463998871,0.400221654,0.429395882,0.694046094,0.608951249,0.568633668,0.633224385,N/A,N/A,N/A,0.28272078,N/A
Seton Hall-2017,0.533333333,0.449994165,0.345127745,0.442681858,0.638462157,0.238145053,0.768513341,0.21103336,0.358832338,0.245943012,0.541782071,0.637075268,0.60000373,0.541566008,N/A,N/A,N/A,0.498598863,N/A
Minnesota-2017,0.266666667,0.378836504,0.446779706,0.355166318,0.398633341,0.470905456,0.625664253,0.700417779,0.205691105,0.472707535,0.315966461,0.405559255,0.32552501,0.633224385,N/A,N/A,N/A,0.262008958,N/A
Middle Tenn-2017,0.733333333,0.63478819,0.561139526,0.653048592,0.465779914,0.44512158,0.784422528,0.299287517,0.400060913,0.5677742,0.609989842,0.479060509,0.51222848,0.816683246,N/A,N/A,N/A,0.243606622,N/A
Butler-2017,0.2,0.671081807,0.484899343,0.663687057,0.378609346,0.618796807,0.644829514,0.275034717,0.308671596,0.477656024,0.632260995,0.660666048,0.699286309,0.633224385,N/A,N/A,N/A,0.192974456,N/A
Winthrop-2017,0.8,0.539648734,0.490861492,0.618074899,0.33971085,0.536141623,0.58289363,0.530518015,0.239181232,0.282053376,0.470192617,0.526652614,0.436209233,0.715787978,N/A,N/A,N/A,0.399327748,N/A
Cincinnati-2017,0.333333333,0.635575913,0.685269913,0.5447807,0.659732835,0.332157469,0.630968882,0.587641712,0.493028883,0.653098528,0.345303815,0.279384114,0.294894749,0.816683246,N/A,N/A,N/A,0.232140099,N/A
Kansas St-2017,0.666666667,0.474063485,0.395984329,0.561499037,0.446684227,0.425821179,0.409560547,0.385048019,0.516573324,0.385855362,0.51503776,0.577484225,0.622894053,0.467102458,N/A,N/A,N/A,0.495164054,N/A
UCLA-2017,0.133333333,0.913992298,0.725499346,0.947327007,0.443205582,0.612710693,0.626369031,0.487912358,0.233474053,0.842526699,0.241436963,0.626815107,0.53952031,0.866846668,N/A,N/A,N/A,0.213612727,N/A
Kent State-2017,0.866666667,0.453290932,0.338224778,0.312423608,0.769427465,0.528672854,0.519590477,0.338469335,0.266570786,0.250663871,0.565447537,0.656374306,0.627034454,0.422765383,N/A,N/A,N/A,0.423878906,N/A
Dayton-2017,0.4,0.547496791,0.540073084,0.649203427,0.279712593,0.433302112,0.709326091,0.403990286,0.436464696,0.47811376,0.574892272,0.441714765,0.500192721,0.705982663,N/A,N/A,N/A,0.351468436,N/A
Wichita St-2017,0.6,0.757760532,0.830313424,0.665643737,0.570373871,0.594075263,0.912635728,0.38933769,0.337798853,0.588025893,0.55176308,0.233596335,0.280981511,0.827767515,N/A,N/A,N/A,0.243709593,N/A
Kentucky-2017,0.066666667,0.713968958,0.690157318,0.604399121,0.602861337,0.505321802,0.709062974,0.539188034,0.212733287,0.506480975,0.260749144,0.451933526,0.516455917,0.770783004,N/A,N/A,N/A,0.246430962,N/A
N Kentucky-2017,0.933333333,0.48698798,0.3372779,0.574582042,0.486320009,0.362316372,0.678170209,0.210954382,0.204047309,0.295966053,0.462874051,0.693299156,0.643415768,0.555918715,N/A,N/A,N/A,0.477563419,N/A
Virginia-2018,0,0.654831369,0.680049207,0.580955678,0.65100941,0.710631845,0.732160896,0.62077002,0.491793709,0.645583009,0.318710923,0.176047665,0.249729568,0.911183743,N/A,N/A,N/A,0.137612992,N/A
Maryland BC-2018,1,0.428404715,0.289870982,0.539020821,0.29273573,0.264630393,0.511161333,0.215693057,0.42602494,0.448577464,0.36083684,0.698750082,0.784842155,0.526360665,N/A,N/A,N/A,0.344503203,N/A
Creighton-2018,0.466666667,0.715631929,0.513244473,0.844441297,0.173747956,0.656716418,0.75820479,0.172697629,0.164167273,0.646281983,0.190131293,0.701406546,0.658118542,0.495807873,N/A,N/A,N/A,0.224770339,N/A
Kansas St-2018,0.533333333,0.529554207,0.381322114,0.6095977,0.313208799,0.627283306,0.424844831,0.299642917,0.504873014,0.446486727,0.599308522,0.662946467,0.62661171,0.526360665,N/A,N/A,N/A,0.344532623,N/A
Kentucky-2018,0.266666667,0.63271677,0.532759248,0.68007491,0.66809767,0.612357933,0.696875015,0.476273354,0.383174566,0.478466339,0.198282661,0.472136453,0.472254342,0.600397897,N/A,N/A,N/A,0.32071697,N/A
Davidson-2018,0.733333333,0.773164897,0.519141477,0.826705276,0.227475938,0.836072287,0.861793049,0.151448916,0.159938918,0.759670431,0.316363935,0.713895377,0.740360824,0.478897257,N/A,N/A,N/A,0.161038827,N/A
Arizona-2018,0.2,0.755689112,0.535577156,0.77103169,0.567749806,0.700272071,0.790084244,0.471422794,0.286150827,0.489971577,0.447227462,0.693264656,0.616266925,0.69859315,N/A,N/A,N/A,0.161163863,N/A
Buffalo-2018,0.8,0.667347415,0.491618995,0.682886654,0.511451379,0.423250496,0.614683813,0.410024783,0.218537757,0.5178625,0.646418635,0.687158239,0.572935706,0.644734972,N/A,N/A,N/A,0.302160178,N/A
Miami (FL)-2018,0.333333333,0.518030109,0.43114092,0.582928096,0.391568809,0.307549457,0.624080852,0.395628865,0.332287102,0.402333831,0.362767427,0.574803611,0.58328049,0.58746625,N/A,N/A,N/A,0.293010496,N/A
Loyola-Chi-2018,0.666666667,0.560479636,0.538016011,0.832685478,0.167102335,0.558333029,0.692021444,0.207068377,0.384409739,0.444587744,0.218219443,0.428456594,0.487193355,0.778030411,N/A,N/A,N/A,0.466545554,N/A
Tennessee-2018,0.133333333,0.510561326,0.484899343,0.447502741,0.544009223,0.668389917,0.523513741,0.485048677,0.312988782,0.469113695,0.644412338,0.478684464,0.43867731,0.679124627,N/A,N/A,N/A,0.401446003,N/A
Wright State-2018,0.866666667,0.34251663,0.401665596,0.372718736,0.410902437,0.536786321,0.763001978,0.189405114,0.322450551,0.300469179,0.31172674,0.41995936,0.5507541,0.600397897,N/A,N/A,N/A,0.449011113,N/A
Nevada-2018,0.4,0.762195122,0.554670456,0.679151651,0.379410306,0.647325719,0.547377521,0.384722601,0.270328759,0.697517405,0.39077356,0.681534815,0.605381277,0.707403723,N/A,N/A,N/A,0.109935938,N/A
Texas-2018,0.6,0.547409266,0.564960367,0.563686532,0.60592107,0.461685055,0.683611094,0.585299432,0.433419062,0.380009959,0.336174535,0.395009298,0.437098238,0.612476908,N/A,N/A,N/A,0.337530615,N/A
Cincinnati-2018,0.066666667,0.630995449,0.79272616,0.519537951,0.753066436,0.419844543,0.658835801,0.635392634,0.45578755,0.53187291,0.346035672,0.101746021,0.217862161,0.822367486,N/A,N/A,N/A,0.355454873,N/A
Georgia St-2018,0.933333333,0.528182985,0.441371443,0.634142759,0.290550685,0.347999205,0.4074885,0.490482065,0.402091335,0.374696518,0.533107047,0.57046012,0.51328534,0.526360665,N/A,N/A,N/A,0.296651246,N/A
Xavier-2018,0,0.753530167,0.542004412,0.723845795,0.435068635,0.822870164,0.831116415,0.234350856,0.210709633,0.502775793,0.338187141,0.698819081,0.659616795,0.784709393,N/A,N/A,N/A,0.339766551,N/A
TX Southern-2018,1,0.443225581,0.166466888,0.444234613,0.361648436,0.517206145,0.432188617,0.336143143,0.170838903,0.269107509,0.374445587,0.907368755,0.769343628,0.181753588,N/A,N/A,N/A,0.331764256,N/A
Missouri-2018,0.466666667,0.550560159,0.402795789,0.65813701,0.580960616,0.643015566,0.743000381,0.403027925,0.206751155,0.354927304,0.506533082,0.618131574,0.447635744,0.449907631,N/A,N/A,N/A,0.362523076,N/A
Florida St-2018,0.533333333,0.607392928,0.466328114,0.627034711,0.568416714,0.395106781,0.534447196,0.500452295,0.297685318,0.400515261,0.430003596,0.647314729,0.590230893,0.495807873,N/A,N/A,N/A,0.377784806,N/A
Ohio State-2018,0.266666667,0.61503676,0.521919087,0.654685279,0.477623395,0.564670535,0.785291755,0.401452755,0.276486015,0.446894978,0.474337701,0.538196157,0.554104965,0.644734972,N/A,N/A,N/A,0.355499003,N/A
S Dakota St-2018,0.733333333,0.70445793,0.479751357,0.658425528,0.260472801,0.717715416,0.871387426,0.147990707,0.096324089,0.458431143,0.291960303,0.737941551,0.667860296,0.715787978,N/A,N/A,N/A,0.104927148,N/A
Gonzaga-2018,0.2,0.853133388,0.772119067,0.829076373,0.554311108,0.549047752,0.894184642,0.355724546,0.298423885,0.536307994,0.387934461,0.440869526,0.462574757,0.832883331,N/A,N/A,N/A,0.258110782,N/A
NC-Grnsboro-2018,0.8,0.490080523,0.512266992,0.528922672,0.591721628,0.462942014,0.789543915,0.441040432,0.450186968,0.31686105,0.603119223,0.401954054,0.507112039,0.679124627,N/A,N/A,N/A,0.539279646,N/A
Houston-2018,0.333333333,0.683306103,0.647152397,0.655980989,0.663218183,0.509879291,0.760934629,0.31212874,0.312603848,0.438804198,0.545712645,0.419990409,0.393965957,0.725024869,N/A,N/A,N/A,0.397415435,N/A
San Diego St-2018,0.666666667,0.572178784,0.509041547,0.524552927,0.506055792,0.545402571,0.714254838,0.291193013,0.272385408,0.451589857,0.418615655,0.520439248,0.587719298,0.526360665,N/A,N/A,N/A,0.337096667,N/A
Michigan-2018,0.133333333,0.801318707,0.735740777,0.831730744,0.673476501,0.663617528,0.830749931,0.775644237,0.538721849,0.657861448,0.366016618,0.41551927,0.195954095,0.827767515,N/A,N/A,N/A,0.107957429,N/A
